"user";"revenue";"units";"ls.date";"tsls";"rating";"ttp";"total.sessions";"completed";"completed.post";"win.rate";"tries";"device";"tbs";"tsad"
740;"NULL";"NULL";"2015-05-27";"36747";0;292;2;"0.155555555556";"0.155555555556";"1.0";"2.0";"ipad";"10737.0";37040
2205;"NULL";"NULL";"2015-05-27";"8281";-1;678;2;"0.288888888889";"0.333333333333";"1.0";"7.0";"iphone";"28298.0";36989
8172;"NULL";"NULL";"2015-05-27";"24803";0;1133;4;"0.222222222222";"0.222222222222";"1.0";"3.0";"iphone";"34269.3333333";109966
5179;"NULL";"NULL";"2015-05-27";"61681";0;10575;7;"0.555555555556";"0.555555555556";"0.653846153846";"26.0";"ipad";"38287.3333333";234736
3537;"NULL";"NULL";"NULL";"NULL";0;0;1;"0.266666666667";"0.266666666667";"0.833333333333";"6.0";"iphone";"NULL";170251
8171;"NULL";"NULL";"2015-05-27";"17428";-1;3361;14;"0.177777777778";"0.177777777778";"0.0909090909091";"33.0";"iphone";"8880.69230769";128073
7901;"NULL";"NULL";"NULL";"NULL";0;0;1;"0.177777777778";"0.177777777778";"0.666666666667";"3.0";"ipad";"NULL";4701
1431;"NULL";"NULL";"2015-05-25";"203251";0;101;2;"0.155555555556";"0.155555555556";"0.666666666667";"3.0";"iphone";"8744.0";203353
4236;"NULL";"NULL";"2015-05-27";"459";0;2973;2;"0.222222222222";"0.222222222222";"0.214285714286";"28.0";"ipad";"46150.0";48100
9862;"NULL";"NULL";"2015-05-27";"7238";0;7850;22;"0.333333333333";"0.333333333333";"0.358490566038";"53.0";"ipad";"9708.04761905";208395
7269;"NULL";"NULL";"NULL";"NULL";-1;0;1;"0.133333333333";"0.133333333333";"1.0";"1.0";"iphone";"NULL";115350
5570;"NULL";"NULL";"2015-05-27";"3236";0;2053;1;"0.333333333333";"0.444444444444";"0.818181818182";"11.0";"iphone";"NULL";5290
3530;"NULL";"NULL";"NULL";"NULL";0;0;1;"0.222222222222";"0.222222222222";"0.75";"4.0";"iphone";"NULL";88860
8151;"NULL";"NULL";"NULL";"NULL";-1;0;1;"0.177777777778";"0.177777777778";"0.5";"2.0";"ipad";"NULL";41835
4918;"NULL";"NULL";"2015-05-25";"193250";0;119;6;"0.266666666667";"0.266666666667";"0.555555555556";"9.0";"iphone";"4416.6";208712
4752;"NULL";"NULL";"2015-05-27";"7198";0;11374;16;"0.355555555556";"0.822222222222";"0.692307692308";"13.0";"iphone";"9358.86666667";140466
2103;"NULL";"NULL";"2015-05-26";"158456";-1;299;1;"0.133333333333";"0.133333333333";"NULL";"NULL";"iphone";"NULL";158756
3023;"NULL";"NULL";"2015-05-27";"74974";0;5498;6;"0.466666666667";"0.666666666667";"0.866666666667";"15.0";"ipad";"36099.8";256263
4446;"NULL";"NULL";"2015-05-27";"81151";0;6812;8;"0.333333333333";"0.444444444444";"0.7";"10.0";"ipad";"23711.1428571";247249
5986;"NULL";"NULL";"2015-05-27";"18972";1;3997;6;"0.444444444444";"0.444444444444";"0.625";"24.0";"iphone";"22535.6";132715
316;"NULL";"NULL";"NULL";"NULL";-1;0;1;"0.133333333333";"0.133333333333";"NULL";"NULL";"ipad";"NULL";105552
6511;"NULL";"NULL";"2015-05-25";"192752";-1;146;2;"0.133333333333";"0.133333333333";"1.0";"1.0";"ipod";"2163.0";192899
4819;"NULL";"NULL";"2015-05-27";"65309";0;27134;25;"1.11111111111";"1.11111111111";"0.537313432836";"67.0";"iphone";"7856.0";254326
9730;"NULL";"NULL";"2015-05-27";"70405";0;372;3;"0.222222222222";"0.222222222222";"1.0";"2.0";"iphone";"42092.0";149720
9211;"NULL";"NULL";"2015-05-27";"37469";1;3733;11;"0.222222222222";"0.222222222222";"0.285714285714";"14.0";"ipad";"3186.1";69378
9556;"NULL";"NULL";"2015-05-27";"1945";0;6777;14;"0.666666666667";"0.888888888889";"0.283783783784";"74.0";"iphone";"19428.0769231";254512
5423;"NULL";"NULL";"2015-05-25";"212028";0;682;2;"0.222222222222";"0.222222222222";"0.75";"4.0";"iphone";"701.0";212711
6338;"NULL";"NULL";"2015-05-26";"131362";0;246;2;"0.266666666667";"0.266666666667";"0.454545454545";"11.0";"ipad";"440.0";131609
1396;"NULL";"NULL";"2015-05-25";"184080";1;271;2;"0.222222222222";"0.222222222222";"0.75";"4.0";"iphone";"311.0";184352
9991;"NULL";"NULL";"2015-05-27";"29817";0;3660;4;"0.488888888889";"0.555555555556";"0.684210526316";"19.0";"ipad";"41233.0";154830
8010;"NULL";"NULL";"NULL";"NULL";-1;0;1;"0.133333333333";"0.133333333333";"1.0";"1.0";"iphone";"NULL";176561
9469;"NULL";"NULL";"2015-05-27";"6050";0;14068;4;"0.733333333333";"0.888888888889";"0.558139534884";"43.0";"ipad";"13625.6666667";56518
981;"NULL";"NULL";"NULL";"NULL";-1;0;1;"0.133333333333";"0.133333333333";"NULL";"NULL";"ipad";"NULL";80040
6279;"NULL";"NULL";"NULL";"NULL";-1;0;1;"NULL";"NULL";"NULL";"NULL";"ipad";"NULL";249723
5382;"NULL";"NULL";"2015-05-26";"123483";0;592;5;"0.177777777778";"0.177777777778";"0.4";"5.0";"ipod";"13491.75";177391
9023;"NULL";"NULL";"2015-05-25";"194984";0;1909;5;"0.444444444444";"0.444444444444";"0.647058823529";"17.0";"iphone";"11475.75";240720
7906;"NULL";"NULL";"2015-05-27";"80558";0;598;1;"0.266666666667";"0.266666666667";"0.8";"5.0";"iphone";"NULL";81157
7465;"NULL";"NULL";"NULL";"NULL";0;0;1;"0.266666666667";"0.266666666667";"1.0";"5.0";"iphone";"NULL";194067
4418;"100.0";"4";"2015-05-26";"109951";0;11077;6;"0.888888888889";"0.888888888889";"0.350515463918";"97.0";"iphone";"18363.8";202288
7509;"NULL";"NULL";"2015-05-26";"103627";0;262;3;"0.155555555556";"0.155555555556";"1.0";"2.0";"iphone";"2580.5";103915
5365;"NULL";"NULL";"NULL";"NULL";-1;0;1;"0.155555555556";"0.155555555556";"0.5";"2.0";"iphone";"NULL";134269
9553;"NULL";"NULL";"NULL";"NULL";0;0;1;"0.177777777778";"0.177777777778";"0.75";"4.0";"iphone";"NULL";171547
9566;"NULL";"NULL";"2015-05-26";"169685";0;2391;3;"0.288888888889";"0.288888888889";"0.761904761905";"21.0";"iphone";"7292.5";179202
7077;"NULL";"NULL";"NULL";"NULL";0;0;1;"0.266666666667";"0.266666666667";"1.0";"5.0";"ipad";"NULL";222910
148;"NULL";"NULL";"2015-05-27";"13340";0;4767;7;"0.4";"0.444444444444";"0.293103448276";"58.0";"iphone";"26567.5";174754
3485;"NULL";"NULL";"2015-05-27";"9513";0;14301;28;"0.888888888889";"0.888888888889";"0.5";"66.0";"iphone";"9017.11111111";253511
479;"NULL";"NULL";"NULL";"NULL";-1;0;1;"0.133333333333";"0.133333333333";"1.0";"1.0";"iphone";"NULL";244362
1536;"NULL";"NULL";"2015-05-27";"37497";0;3162;6;"0.266666666667";"0.333333333333";"0.8";"5.0";"iphone";"18235.6";128843
352;"NULL";"NULL";"2015-05-25";"243767";0;1433;1;"0.222222222222";"0.222222222222";"0.5";"6.0";"ipad";"NULL";245201
2434;"NULL";"NULL";"2015-05-26";"119556";-1;7;2;"0.133333333333";"0.133333333333";"1.0";"1.0";"ipad";"59.0";119564
9452;"NULL";"NULL";"2015-05-27";"79323";0;882;2;"0.2";"0.2";"0.571428571429";"7.0";"iphone";"13953.0";93711
5706;"NULL";"NULL";"NULL";"NULL";-1;0;1;"0.133333333333";"0.133333333333";"0.5";"2.0";"iphone";"NULL";3008
3170;"NULL";"NULL";"2015-05-25";"193735";0;1203;4;"0.288888888889";"0.288888888889";"0.4";"25.0";"ipad";"55228.3333333";221138
1960;"NULL";"NULL";"2015-05-27";"9097";0;1639;7;"0.444444444444";"0.444444444444";"0.818181818182";"22.0";"ipad";"14846.0";98282
4147;"NULL";"NULL";"NULL";"NULL";0;0;1;"0.4";"0.4";"0.833333333333";"12.0";"iphone";"NULL";91873
2710;"NULL";"NULL";"2015-05-27";"68216";0;2939;6;"0.488888888889";"0.488888888889";"0.736842105263";"19.0";"iphone";"30567.2";156511
4512;"NULL";"NULL";"2015-05-26";"105076";0;2184;4;"0.444444444444";"0.444444444444";"0.739130434783";"23.0";"ipad";"34611.3333333";121472
5846;"NULL";"NULL";"2015-05-27";"16379";-1;1993;6;"0.222222222222";"0.222222222222";"0.6";"10.0";"iphone";"40727.6";220221
7239;"NULL";"NULL";"2015-05-27";"58512";-1;177;2;"0.133333333333";"0.133333333333";"1.0";"1.0";"iphone";"635.0";58690
6632;"NULL";"NULL";"2015-05-27";"26232";0;2066;1;"0.288888888889";"0.288888888889";"0.571428571429";"14.0";"ipad";"NULL";28299
9346;"NULL";"NULL";"2015-05-27";"85453";0;2455;7;"0.288888888889";"0.288888888889";"0.833333333333";"12.0";"iphone";"25481.8333333";238361
7061;"NULL";"NULL";"NULL";"NULL";0;0;1;"0.177777777778";"0.177777777778";"0.5";"4.0";"iphone";"NULL";12082
5708;"NULL";"NULL";"2015-05-25";"202897";-1;326;2;"0.155555555556";"0.155555555556";"1.0";"2.0";"iphone";"30906.0";203224
1029;"NULL";"NULL";"NULL";"NULL";0;0;1;"0.222222222222";"0.222222222222";"1.0";"3.0";"iphone";"NULL";21171
2508;"NULL";"NULL";"2015-05-27";"82440";0;8491;10;"0.555555555556";"0.555555555556";"0.35";"40.0";"ipad";"26963.2222222";254979
8859;"NULL";"NULL";"NULL";"NULL";-1;0;1;"NULL";"NULL";"NULL";"NULL";"iphone";"NULL";84808
6586;"NULL";"NULL";"NULL";"NULL";-1;0;1;"0.133333333333";"0.133333333333";"1.0";"1.0";"ipad";"NULL";102319
9746;"NULL";"NULL";"2015-05-27";"14305";0;446;1;"0.222222222222";"0.222222222222";"0.4";"5.0";"ipad";"NULL";14752
2004;"NULL";"NULL";"NULL";"NULL";0;0;1;"0.333333333333";"0.511111111111";"0.875";"8.0";"iphone";"NULL";21124
5835;"NULL";"NULL";"NULL";"NULL";1;0;1;"0.177777777778";"0.177777777778";"0.5";"6.0";"ipad";"NULL";18666
6577;"NULL";"NULL";"2015-05-26";"114435";1;1458;2;"0.177777777778";"0.177777777778";"0.428571428571";"7.0";"ipad";"10723.0";126211
7237;"NULL";"NULL";"2015-05-26";"158580";-1;87;2;"0.133333333333";"0.133333333333";"NULL";"NULL";"ipod";"149.0";158668
1998;"NULL";"NULL";"NULL";"NULL";-1;0;1;"0.133333333333";"0.133333333333";"1.0";"1.0";"iphone";"NULL";39147
8757;"NULL";"NULL";"2015-05-27";"64421";0;3651;2;"0.555555555556";"0.6";"0.607142857143";"28.0";"iphone";"41322.0";106249
6895;"NULL";"NULL";"2015-05-27";"43983";0;1492;6;"0.2";"0.2";"0.384615384615";"13.0";"ipad";"34700.6";217865
8961;"NULL";"NULL";"NULL";"NULL";-1;0;1;"0.133333333333";"0.133333333333";"NULL";"NULL";"iphone";"NULL";177776
409;"NULL";"NULL";"2015-05-26";"132904";0;8543;8;"0.733333333333";"0.733333333333";"0.348484848485";"132.0";"ipad";"13374.5714286";212511
3323;"NULL";"NULL";"2015-05-25";"231295";-1;1041;3;"0.155555555556";"0.155555555556";"0.111111111111";"9.0";"ipad";"2671.0";232337
2962;"NULL";"NULL";"2015-05-27";"42752";-1;700;3;"0.177777777778";"0.177777777778";"1.0";"4.0";"ipad";"43339.0";129433
6846;"NULL";"NULL";"NULL";"NULL";-1;0;1;"0.133333333333";"0.133333333333";"NULL";"NULL";"iphone";"NULL";206080
5635;"NULL";"NULL";"2015-05-26";"94228";0;1974;4;"0.288888888889";"0.444444444444";"0.615384615385";"13.0";"ipod";"23384.3333333";164384
907;"NULL";"NULL";"2015-05-25";"188103";0;3659;3;"0.511111111111";"0.511111111111";"0.516129032258";"31.0";"ipad";"11407.5";210879
326;"NULL";"NULL";"NULL";"NULL";-1;0;1;"0.133333333333";"0.133333333333";"1.0";"1.0";"iphone";"NULL";184592
2358;"NULL";"NULL";"2015-05-27";"55784";0;13810;7;"0.777777777778";"0.822222222222";"0.309523809524";"84.0";"ipad";"25970.6666667";212876
5217;"NULL";"NULL";"2015-05-25";"229370";-1;1184;2;"0.155555555556";"0.155555555556";"0.111111111111";"9.0";"ipad";"3285.0";232894
3128;"NULL";"NULL";"2015-05-27";"16740";0;1733;5;"0.355555555556";"0.444444444444";"0.818181818182";"11.0";"iphone";"495.25";18826
460;"NULL";"NULL";"2015-05-27";"14833";0;2839;14;"0.2";"0.2";"0.25641025641";"39.0";"iphone";"1787.69230769";41418
6438;"NULL";"NULL";"NULL";"NULL";-1;0;1;"0.133333333333";"0.133333333333";"1.0";"1.0";"iphone";"NULL";90826
3705;"NULL";"NULL";"2015-05-27";"12658";-1;1773;1;"0.377777777778";"0.622222222222";"0.9";"10.0";"iphone";"NULL";14432
6280;"NULL";"NULL";"2015-05-27";"5135";1;3369;1;"0.222222222222";"0.355555555556";"0.375";"8.0";"ipad";"NULL";8505
7302;"NULL";"NULL";"NULL";"NULL";0;0;1;"0.266666666667";"0.266666666667";"0.571428571429";"7.0";"iphone";"NULL";224993
6062;"NULL";"NULL";"2015-05-27";"2320";0;10819;22;"0.577777777778";"0.733333333333";"0.5";"34.0";"iphone";"7927.0";166492
3158;"NULL";"NULL";"2015-05-27";"77376";1;433;2;"0.222222222222";"0.222222222222";"0.75";"4.0";"iphone";"464.0";77810
7483;"NULL";"NULL";"NULL";"NULL";0;0;1;"0.222222222222";"0.222222222222";"1.0";"3.0";"ipad";"NULL";40705
2714;"NULL";"NULL";"2015-05-27";"7002";-1;68;1;"0.133333333333";"0.311111111111";"NULL";"NULL";"ipad";"NULL";7071
1947;"NULL";"NULL";"2015-05-27";"6351";0;7926;6;"0.333333333333";"0.666666666667";"0.75";"12.0";"ipad";"14225.8";80842
9654;"NULL";"NULL";"2015-05-27";"13803";0;406;2;"0.2";"0.488888888889";"1.0";"4.0";"iphone";"517.0";14498
6399;"NULL";"NULL";"2015-05-25";"187031";0;735;1;"0.222222222222";"0.222222222222";"0.75";"4.0";"ipad";"NULL";187767
301;"NULL";"NULL";"2015-05-26";"114051";-1;5;2;"0.133333333333";"0.133333333333";"0.5";"2.0";"iphone";"57.0";114057
6857;"NULL";"NULL";"2015-05-26";"90889";0;2334;7;"0.311111111111";"0.311111111111";"0.666666666667";"9.0";"iphone";"13649.8333333";172788
6661;"NULL";"NULL";"2015-05-26";"115457";0;240;6;"0.2";"0.2";"0.428571428571";"7.0";"ipad";"96.0";115870
2571;"NULL";"NULL";"2015-05-26";"122536";-1;561;2;"0.155555555556";"0.155555555556";"0.333333333333";"3.0";"ipad";"19971.0";123098
8398;"NULL";"NULL";"2015-05-27";"85490";0;12696;7;"0.222222222222";"0.222222222222";"1.0";"3.0";"ipad";"18795.0";198326
6631;"NULL";"NULL";"2015-05-25";"188975";0;1027;4;"0.222222222222";"0.444444444444";"0.666666666667";"3.0";"ipod";"6232.33333333";207783
1724;"NULL";"NULL";"NULL";"NULL";-1;0;1;"0.155555555556";"0.155555555556";"0.333333333333";"3.0";"iphone";"NULL";181926
5735;"NULL";"NULL";"NULL";"NULL";0;0;1;"0.288888888889";"0.288888888889";"0.875";"8.0";"iphone";"NULL";63714
9426;"NULL";"NULL";"2015-05-27";"11118";0;3126;3;"0.444444444444";"0.444444444444";"0.9";"10.0";"iphone";"12639.0";37445
5080;"NULL";"NULL";"2015-05-27";"43110";0;1839;4;"0.333333333333";"0.333333333333";"0.789473684211";"19.0";"ipad";"26601.6666667";122061
4929;"NULL";"NULL";"NULL";"NULL";-1;0;1;"0.133333333333";"0.133333333333";"1.0";"1.0";"iphone";"NULL";202216
1246;"NULL";"NULL";"NULL";"NULL";0;0;1;"0.155555555556";"0.155555555556";"1.0";"2.0";"iphone";"NULL";184451
5912;"NULL";"NULL";"2015-05-27";"80735";1;4223;7;"0.222222222222";"0.222222222222";"0.1875";"16.0";"ipad";"15181.3333333";175001
4978;"NULL";"NULL";"2015-05-27";"26748";0;2785;4;"0.444444444444";"0.444444444444";"0.6875";"16.0";"iphone";"6413.66666667";46232
4652;"NULL";"NULL";"NULL";"NULL";0;0;1;"0.222222222222";"0.222222222222";"1.0";"2.0";"iphone";"NULL";187373
9446;"NULL";"NULL";"2015-05-26";"122177";-1;655;2;"0.222222222222";"0.222222222222";"1.0";"3.0";"iphone";"110782.0";232960
423;"NULL";"NULL";"NULL";"NULL";-1;0;1;"0.155555555556";"0.155555555556";"0.5";"2.0";"iphone";"NULL";97966
3175;"NULL";"NULL";"2015-05-25";"177053";0;249;3;"0.155555555556";"0.155555555556";"1.0";"2.0";"iphone";"35063.0";177344
7007;"NULL";"NULL";"2015-05-27";"27526";0;12987;15;"0.777777777778";"0.888888888889";"0.328947368421";"76.0";"iphone";"3180.85714286";73974
6059;"NULL";"NULL";"2015-05-26";"117739";0;4094;6;"0.222222222222";"0.222222222222";"0.272727272727";"22.0";"iphone";"20253.8";219323
6505;"NULL";"NULL";"2015-05-27";"1194";-1;107;2;"0.133333333333";"0.133333333333";"NULL";"NULL";"iphone";"798.0";1302
4511;"NULL";"NULL";"2015-05-27";"6364";1;9305;8;"0.333333333333";"0.4";"0.567567567568";"37.0";"iphone";"12307.1428571";92881
525;"NULL";"NULL";"2015-05-25";"195529";0;1359;5;"0.288888888889";"0.288888888889";"0.526315789474";"19.0";"ipod";"8718.0";225955
6375;"NULL";"NULL";"2015-05-26";"118605";-1;410;7;"0.133333333333";"0.133333333333";"0.25";"4.0";"iphone";"28812.5";221475
3305;"NULL";"NULL";"2015-05-26";"101046";0;445;2;"0.4";"0.4";"0.833333333333";"12.0";"iphone";"6165.0";101492
2630;"NULL";"NULL";"2015-05-26";"157165";0;929;4;"0.222222222222";"0.222222222222";"0.333333333333";"6.0";"ipad";"13702.6666667";183940
3522;"NULL";"NULL";"2015-05-25";"174985";0;2084;1;"0.444444444444";"0.444444444444";"0.9";"10.0";"ipad";"NULL";177070
7309;"NULL";"NULL";"2015-05-25";"235102";0;1328;2;"0.2";"0.2";"0.714285714286";"7.0";"iphone";"1366.0";235767
5191;"NULL";"NULL";"2015-05-27";"35587";0;750;1;"0.2";"0.2";"0.333333333333";"9.0";"ipad";"NULL";36338
3941;"NULL";"NULL";"NULL";"NULL";-1;0;1;"0.133333333333";"0.133333333333";"1.0";"1.0";"ipad";"NULL";90727
2639;"NULL";"NULL";"2015-05-27";"31532";0;3824;10;"0.333333333333";"0.333333333333";"0.533333333333";"15.0";"iphone";"15846.4444444";174151
3463;"NULL";"NULL";"2015-05-26";"167490";0;2371;2;"0.222222222222";"0.222222222222";"0.75";"4.0";"ipad";"26.0";169885
4610;"NULL";"NULL";"2015-05-27";"45261";0;229;2;"0.222222222222";"0.222222222222";"1.0";"3.0";"iphone";"1027.0";45491
1514;"NULL";"NULL";"2015-05-27";"16069";0;20366;8;"0.8";"1.0";"0.388888888889";"108.0";"iphone";"4072.71428571";45452
4890;"NULL";"NULL";"NULL";"NULL";-1;0;1;"0.133333333333";"0.133333333333";"NULL";"NULL";"ipad";"NULL";207767
9390;"NULL";"NULL";"2015-05-26";"110832";0;3446;7;"0.222222222222";"0.222222222222";"1.0";"3.0";"ipad";"14706.1666667";199411
1461;"NULL";"NULL";"NULL";"NULL";-1;0;1;"0.133333333333";"0.133333333333";"NULL";"NULL";"iphone";"NULL";246872
2335;"NULL";"NULL";"2015-05-27";"65232";-1;1116;10;"0.133333333333";"0.133333333333";"0.125";"8.0";"iphone";"12692.1111111";179466
676;"NULL";"NULL";"2015-05-27";"3862";-1;2;2;"0.133333333333";"0.222222222222";"1.0";"1.0";"iphone";"28.0";3865
7008;"NULL";"NULL";"2015-05-25";"243383";0;252;1;"0.155555555556";"0.155555555556";"1.0";"2.0";"iphone";"NULL";243636
2188;"NULL";"NULL";"NULL";"NULL";-1;0;1;"0.155555555556";"0.155555555556";"0.5";"2.0";"iphone";"NULL";247669
7934;"NULL";"NULL";"2015-05-27";"14426";0;1476;4;"0.222222222222";"0.222222222222";"0.6";"5.0";"iphone";"49144.0";162131
3325;"NULL";"NULL";"NULL";"NULL";-1;0;1;"0.133333333333";"0.133333333333";"1.0";"1.0";"ipod";"NULL";161871
5975;"NULL";"NULL";"NULL";"NULL";-1;0;1;"0.133333333333";"0.133333333333";"NULL";"NULL";"iphone";"NULL";158564
9687;"NULL";"NULL";"NULL";"NULL";-1;0;1;"0.133333333333";"0.133333333333";"1.0";"1.0";"ipad";"NULL";160451
